Text,Date,search_term
"everyday there is a new email sent out about an employee at my work testing positive....like people don’t you see this is SERIOUS!!! at this point, i’ll work from home, until there is a cure/vaccine",06/25/2020,vaccine
probably more than that they gotta get a vaccine before moving forward lol,06/25/2020,vaccine
"Same. They said they were going to deduct for games played this year and then apply any balance to next years tickets. They also said they were going to freeze ticket prices for next year, as if that’s some kind of concession. Unless there is vaccine tickets will be worthless.",06/25/2020,vaccine
"Great idea! It’s fortunate we have a vaccine for the highly infectious deadly disease, and that we’re not seeing a surge in cases. Oh… Also, I’ve just walked out of a @RalphsGrocery where people aren’t wearing masks. WTF!?!",06/25/2020,vaccine
Had to get out n go to the #beach it was too beautiful outside to stay in! #fuck #coronavirus find a #vaccine – at Crandon Park Beach,06/25/2020,vaccine
"We can’t open the border with the US until there’s a vaccine. It’s the WORLD’S BIGGEST HOTSPOT. If there’s a free flow of people, Canada will join the US as the worst hit by COVID and Canadians will all have to suffer from Trump’s incompetence.",06/25/2020,vaccine
"In a heartbeat. If he got a vaccine from someplace he wouldn't share that with us. Think about it, him, melania, ivanka, jared, jr, Eric, Barron, kid's kids, barr none gas every worn a mask or tested + ",06/25/2020,vaccine
Israeli Hospital First in World to Test 'Passive' COVID-19 Vaccine | United with Israel ,06/25/2020,vaccine
"instead of ending testing for coronavirus why don’t you start funding for a vaccine for it ? people are dying from this disease, but heaven forbid they’re not rich, or white. stop worrying about your election and start caring about YOUR CITIZENS. meaning EVERYONE. ",06/25/2020,vaccine
"I'd don't like Gates using Africa for clinical trials and not a global cross section. The idea of using his own money to develope a vaccine, since America is the only country not taking #COVID19 seriously, is positive.",06/25/2020,vaccine
And there isn’t a vaccine for this.,06/25/2020,vaccine
"Flu kills 80k with vaccine, without even at double thats 160k Flu by the nunbers is much more worrisome than Covid IMO ",06/25/2020,vaccine
Me when there’s a covid vaccine ,06/25/2020,vaccine
"Hi Chris, l would have to see how the vaccine worked for others 1st, l don't trust anything that trump has his hands in. He has proven over &amp; over how little he cares about anyones besides himself. People dying to him means nothing we are no more than numbers not human beings",06/25/2020,vaccine
Poor baby got his vaccines today.,06/25/2020,vaccine
Saints S Malcolm Jenkins essentially saying we need a vaccine for coronavirus before he feels comfortable playing a season. ,06/25/2020,vaccine
*puts on Mickey ears* Genuinely surprised it’s taken them this long to rebrand Splash Mountain (I long suspected Zootopia tbh) AND to put a permanent Princess and the Frog attraction in the New Orleans area. Tiana deserves Now keep that shit closed until there’s a vaccine ,06/25/2020,vaccine
Clinical trial for a vaccine.,06/25/2020,vaccine
We should all be talking about how they chose AFRICA to test this vaccine instead of literally ANY other mfin country in the world ,06/25/2020,vaccine
"All good until COVID-19 chokes you out, then we realize that it's a good idea to get a flu shot during flu season and wait for a vaccine for the latter. Chill until Death and I'm going to move ard with precaution. Either, Push. #PushLetsGo #ShowUpShowOut",06/25/2020,vaccine
"Watching @realDonaldTrump's firehose of falsehood propaganda work on so many millions people, hearing phrases like ""I just don't know what's true anymore or who to believe"" when it comes to things like wearing masks or taking a vaccine is as treacherous as it is heartbreaking. ",06/25/2020,vaccine
@maxkellerman STOP. Vaccines are NOT cures. You are spewing false info. Dr. Fauci has a vested financial interest in making it sound like they are. STOP. Please stop. That’s not a solution.,06/25/2020,vaccine
@FirstTake @maxkellerman @stephenasmith There is NO cure. Stop talking like this is going away. This is a virus where 95.5% of people survive. A vaccine is NOT a flipping cure. STOP ACTING LIKE IT IS.,06/25/2020,vaccine
1st wave=hoax BUT:attached images IMHO underscore gravity of “2nd wave”-which=consistent ”event201”+ G+Dr. J.MIKOVITS assessment if ppl get ‘vaxxed’- ALSO:biblical seal#2 talks of “great sword”(IMHO=vaccine) &amp; seal#4 where 25% world will die! http://truedamnationantichrist.wordpress.com 2eachDERown,06/25/2020,vaccine
"The surge is due to more testing. We haven’t seen the death rate climb though, have we? Bill Gates invests in vaccine manufacturers and profits from their sales. CNN is a propaganda machine for the Liberal Democratic Party and they still suck!",06/25/2020,vaccine
“Man I can’t wait for Bill Gates vaccine to solve all of my problems!” -no one ever,06/25/2020,vaccine
Fetal cells don't edit DNA. Side effects might occur from the vaccine that account for recent explosion of certain syndromes thiugh. the cells are used as follows: ,06/25/2020,vaccine
exactly.. im not taking in that first “FDA approved” covid vaccine ... mfs gone grow an extra titty ,06/25/2020,vaccine
...I have coworkers that do this and it gets under my skin. Did I mention I work in vaccine development? ,06/25/2020,vaccine
legit all these pharmaceutical companies are racing to see who can get the covid vaccine out the fastest ,06/25/2020,vaccine
"I use this extreme example to illustrate for you just how deadly this pandemic is. Just wear a mask. That act alone can reduce the spread of this virus. There is no white knight coming, there is no vaccine coming. Social distance, masks, hand washing is all there is.",06/25/2020,vaccine
"So true. We will get a better view in mid-fall once the phase IIa (human) results trickle in for vaccine trials in the UK, EU &amp; China. Way too many times where animal trials showed promise only to recede into noise during human trials.",06/25/2020,vaccine
What’s your best guess on DKNG stock price this time next year assuming we don’t lose sports and get a vaccine?,06/25/2020,vaccine
Ever what company comes up with the vaccine that our country decides to use we should know who the major stockholders are. It won't surprise me who they are. I'll bet we'll know them well. Understand though that our gov. wont allow it to be used unless the it was made in US,06/25/2020,vaccine
"We will be watching Africa in Covid-19 ""vaccines"" ",06/25/2020,vaccine
They’re forcing Africans to take corona vaccines,06/25/2020,vaccine
"There’s no vaccine until 2021. Sit down until July, 2021.",06/25/2020,vaccine
This isn't the 14th century. With some good luck our bumbling CDC and WHO had a good chance of stumbling onto a cure for the FAKE CVIRUS.Can Americans believe our government is paying billions of dollars for a vaccine for a Ghost virus. This is all a gov. controlled scam.,06/25/2020,vaccine
By all means go get tested so the government can track and trace you so when a bill Gates vaccine comes out you can be “notified” you need to get vaccinated. No thank you. And btw masks do nothing to prevent contracting any virus.,06/25/2020,vaccine
"The coronavirus pandemic isn't over yet, despite optimism about a vaccine https://www.axios.com/coronavirus-pandemic-us-outbreak-vaccine-d5514e57-4d7e-427a-af7b-3bd43aad1b17.html?utm_campaign=organic&amp;utm_medium=socialshare&amp;utm_source=twitter",06/25/2020,vaccine
"there were approx. 300,000 covid cases in africa and over half have been recovered. the US alone had over 2 million only 700,000 recovered. but yea give them the vaccine so if it goes wrong it’s just an expandable black life... ",06/25/2020,vaccine
You are in a cheerful mood. Many countries have been able to get R below 1 with lockdowns significantly shorter than “years” there’s no reason why we couldn’t do the same. Also a vaccine is not the only possibility. A good treatment would go a long way.,06/25/2020,vaccine
"First they said it was a 2 week lockdown to “flatten the curve” Now it’s “just a mask” Next it’ll be “just a vaccine” And then “just a microchip” If they really cared about our health mandate organic food, clean water and get rid of known environmental toxins. ",06/25/2020,vaccine
"And the first people in line to get the vaccine when it’s finally out will be people say COVID is a hoax, people who refuse to wear masks and people who refused to social distance lol #COVID19",06/25/2020,vaccine
At risk people need to stay safe. Everyone else should go wild. There is no other way out unless we plan to live indoors and shut our borders until the vaccine arrives (and it probably won’t).,06/25/2020,vaccine
"My understanding was that since it's literally the end of the world, the scientists didn't have any mice to test shit out on so the kid would constantly be used and abused until the scientists got the vaccine just right",06/25/2020,vaccine
After this week ? With no vaccine ? #reaching,06/25/2020,vaccine
You people are idiots. Of course the number of positives are going to go up when restrictions are lifted. It will happen everywhere. The difference is there are less hospitalizations and a lot less deaths now. It is impossible to stay locked down until vaccine or treatment.,06/25/2020,vaccine
"Charles Chiles @CharlesChiles15 Replying to @eugenegu Trump had nothing with ruining our country: our country was booming before the coronavirus struck us! COVID-19 is upending the whole world &amp; is why so many Americans have lost their jobs. It'll worsen, without a vaccine. ",06/25/2020,vaccine
